Movie Id,Title,Genre,Year
8327,Dolls,Drama,2002
8331,The Man Who Came to Dinner,Comedy,1942
8335,Make Way for Tomorrow,Drama,1937
8336,The Major and the Minor,Comedy,1942
8337,The Caine Mutiny,Drama,1954
8338,Black Narcissus,Drama,1947
8340,Escape from Alcatraz,Drama,1979
8341,Oliver Twist,Adventure,1948
8360,Shrek 2,Adventure,2004
8361,The Day After Tomorrow,Action,2004
8362,Raising Helen,Comedy,2004
8363,Soul Plane,Comedy,2004
8364,Baadasssss!,Drama,2003
8366,Saved!,Comedy,2004
8368,Harry Potter and the Prisoner of Azkaban,Adventure,2004
8369,Mindhunters,Action,2004
8370,The Blind Swordsman: Zatoichi,Action,2003
8371,The Chronicles of Riddick,Action,2004
8372,Garfield: The Movie,Animation,2004
8373,The Stepford Wives,Comedy,2004
8375,The Hunting of the President,Documentary,2004
8376,Napoleon Dynamite,Comedy,2004
8378,The Doctor,Drama,1991
8379,The Dresser,Drama,1983
8380,Father Hood,Comedy,1993
8382,Hello Again,Comedy,1987
8383,Hope Springs,Comedy,2003
8385,Lover Come Back,Comedy,1961
8387,Police Academy: Mission to Moscow,Comedy,1994
8391,Big Wednesday,Comedy,1978
8402,Book of Love,Comedy,1990
8405,Hour of the Wolf,Drama,1968
8410,Suddenly,Crime,1954
8424,The Divorcee,Drama,1930
8425,Meet the Applegates,Comedy,1991
8426,Robot Carnival,Animation,1987
8427,Americathon,Comedy,1979
8446,Sands of Iwo Jima,Action,1949
8447,This Island Earth,Sci-Fi,1955
8450,Anthony Adverse,Adventure,1936
8451,Blackboard Jungle,Drama,1955
8454,Luna Papa,Comedy,1999
8456,Investigation of a Citizen Above Suspicion,Crime,1970
8458,To Each His Own,Drama,1946
8459,The Heiress,Drama,1949
8461,Dragon Seed,Drama,1944
8462,Executive Suite,Drama,1954
8463,Johnny Belinda,Drama,1948
8464,Super Size Me,Comedy,2004
8465,Johnny Eager,Crime,1942
8477,La Jetée,Romance,1962
8481,Northwest Passage,Action,1940
8482,The Picture of Dorian Gray,Drama,1945
8484,The Human Condition I,Drama,1959
8487,Please Don't Eat the Daisies,Children,1960
8491,White Heat,Crime,1949
8492,A Christmas Carol,Drama,1951
8493,Memphis Belle,Action,1990
8494,The Cincinnati Kid,Drama,1965
8495,Animal Factory,Crime,2000
8500,Godzilla vs. Mechagodzilla,Action,1974
8501,The Hitcher,Action,1986
8502,Show Boat,Drama,1951
8506,Fear X,Mystery,2003
8507,Freaks,Crime,1932
8511,The Immigrant,Comedy,1917
8512,Silent Movie,Comedy,1976
8518,Anna Christie,Drama,1930
8521,Dr. Jekyll and Mr. Hyde,Drama,1931
8526,Around the World in 80 Days,Adventure,2004
8528,Dodgeball: A True Underdog Story,Comedy,2004
8529,The Terminal,Comedy,2004
8530,Dear Frankie,Drama,2004
8531,White Chicks,Action,2004
8532,The Door in the Floor,Drama,2004
8533,The Notebook,Drama,2004
8534,Two Brothers,Adventure,2004
8535,De-Lovely,Drama,2004
8542,A Day at the Races,Comedy,1937
8571,Bob & Carol & Ted & Alice,Comedy,1969
8574,A Claymation Christmas Celebration,Animation,1987
8575,Happenstance,Comedy,2001
8577,Comandante,Documentary,2003
8578,Undead,Action,2003
8580,Into the Woods,Adventure,1991
8581,Pirates of Silicon Valley,Documentary,1999
8582,Manufacturing Consent: Noam Chomsky and the Media,Documentary,1992
8587,Mayor of the Sunset Strip,Documentary,2003
8588,Killing Me Softly,Drama,2002
8591,The Philadelphia Experiment,Adventure,1984
8593,Juice,Action,1992
8596,Revenge of the Pink Panther,Comedy,1978
8600,Angels with Dirty Faces,Crime,1938
8601,Zero de conduite,Comedy,1933
8604,Taxi,Action,1998
8605,Taxi 3,Action,2003
8607,Tokyo Godfathers,Adventure,2003
8609,Our Hospitality,Comedy,1923
8610,All of Me,Comedy,1984
8611,The Farmer's Daughter,Comedy,1947
8614,Overboard,Comedy,1987
8617,Butterfield 8,Drama,1960
8620,The Exterminating Angel,Comedy,1962
8622,Fahrenheit 9/11,Documentary,2004
8623,Roxanne,Comedy,1987
8626,Dr. Terror's House of Horrors,Horror,1965
8632,Secret Society,Comedy,2002
8633,The Last Starfighter,Action,1984
8636,Spider-Man 2,Action,2004
8638,Before Sunset,Drama,2004
8640,King Arthur,Action,2004
8641,Anchorman: The Legend of Ron Burgundy,Comedy,2004
8643,A Cinderella Story,Comedy,2004
8644,Robot I,Action,2004
8645,Maria Full of Grace,Crime,2004
8650,Long Day's Journey Into Night,Drama,1962
8656,A Short Film About Killing,Crime,1988
8665,The Bourne Supremacy,Action,2004
8666,Catwoman,Action,2004
8667,A Home at the End of the World,Drama,2004
8670,The Testament of Dr. Mabuse,Crime,1933
8677,Flash Gordon Conquers the Universe,Action,1940
8684,A Man Escaped,Adventure,1956
8685,The Miracle of Marcelino,Comedy,1955
8690,Slaughterhouse-Five,Comedy,1972
8695,The Bachelor and the Bobby-Soxer,Comedy,1947
8711,Mr. Blandings Builds His Dream House,Comedy,1948
8712,My Favorite Wife,Comedy,1940
8713,The New Adventures of Pippi Longstocking,Adventure,1988
8714,Night and Day,Drama,1946
8718,The Snake Pit,Drama,1948
8720,The Super,Comedy,1991
8724,The Leopard,Drama,1963
8727,The Day of the Locust,Drama,1975
8730,To End All Wars,Action,2001
8738,A Woman Is a Woman,Comedy,1961
8743,Biggles,Adventure,1986
8748,Today and Tomorrow Yesterday,Comedy,1963
8753,Unprecedented: The 2000 Presidential Election,Documentary,2002
8754,The Prime of Miss Jean Brodie,Drama,1969
8755,My Voyage to Italy,Documentary,1999
8765,This Gun for Hire,Crime,1942
8771,Sherlock Holmes: Terror by Night,Crime,1946
8772,The Spy Who Came in from the Cold,Drama,1965
8773,Sherlock Holmes and the Secret Weapon,Crime,1942
8774,Sherlock Holmes: The Woman in Green,Mystery,1945
8778,Sherlock Holmes: Dressed to Kill,Crime,1946
8781,The Manchurian Candidate,Thriller,2004
8782,Thunderbirds,Action,2004
8783,The Village,Drama,2004
8784,Garden State,Comedy,2004
8795,Musa the Warrior,Action,2001
8796,A Funny Thing Happened on the Way to the Forum,Comedy,1966
8798,Collateral,Action,2004
8799,Little Black Book,Comedy,2004
8800,Code 46,Romance,2003
8804,Story of Women,Drama,1988
8807,Harold and Kumar Go to White Castle,Adventure,2004
8808,The Princess Diaries 2: Royal Engagement,Comedy,2004
8809,Danny Deckchair,Comedy,2003
8810,AVP: Alien vs. Predator,Action,2004
8813,We Don't Live Here Anymore,Drama,2004
8814,Without a Paddle,Comedy,2004
8815,Exorcist: The Beginning,Horror,2004
8827,Himself Bill Cosby,Comedy,1983
8830,Anacondas: The Hunt for the Blood Orchid,Adventure,2004
8831,Suspect Zero,Crime,2004
8832,Warriors of Heaven and Earth,Action,2003
8833,Vanity Fair,Drama,2004
8835,Paparazzi,Drama,2004
8836,Wicker Park,Drama,2004
8838,Alice Doesn't Live Here Anymore,Drama,1974
8840,Who's That Knocking at My Door?,Drama,1967
8844,Camera Buff,Drama,1979
8848,I Vitelloni,Drama,1953
8860,Cellular,Action,2004
8861,Resident Evil: Apocalypse,Action,2004
8864,Mr. 3000,Comedy,2004
8865,Sky Captain and the World of Tomorrow,Action,2004
8866,Wimbledon,Comedy,2004
8869,First Daughter,Comedy,2004
8870,The Forgotten,Drama,2004
8873,The Motorcycle Diaries,Adventure,2004
8874,Shaun of the Dead,Comedy,2004
8875,Little Sheba Come Back,Drama,1952
8879,Murder on the Orient Express,Crime,1974
8880,Mask,Drama,1985
8894,Orca: The Killer Whale,Action,1977
8905,1492: Conquest of Paradise,Adventure,1992
8906,Cannibal Holocaust,Horror,1980
8907,Shark Tale,Animation,2004
8908,Ladder 49,Action,2004
8910,I Heart Huckabees,Comedy,2004
8911,Raise Your Voice,Romance,2004
8912,Taxi,Action,2004
8914,Primer,Drama,2004
8915,Stage Beauty,Drama,2004
8916,Shall We Dance?,Comedy,2004
8917,Team America: World Police,Action,2004
8918,Eulogy,Comedy,2004
8919,P.S.,Comedy,2004
8920,The Country Girl,Drama,1954
8921,The Rose Tattoo,Drama,1955
8928,The Fearless Vampire Killers,Comedy,1967
8933,The Decline of the American Empire,Comedy,1986
8934,Bebe's Kids,Animation,1992
8937,Friday Night Lights,Action,2004
8938,Tarnation,Documentary,2003
8939,The Final Cut,Sci-Fi,2004
8943,Being Julia,Comedy,2004
8946,Surviving Christmas,Comedy,2004
8947,The Grudge,Horror,2004
8948,Alfie,Comedy,2004
8949,Sideways,Comedy,2004
8950,The Machinist,Drama,2004
8951,Vera Drake,Drama,2004
8952,Falling Angels,Drama,2003
8954,Lightning in a Bottle,Documentary,2004
8955,Undertow,Crime,2004
8957,Saw,Horror,2004
8958,Ray,Drama,2004
8959,Birth,Drama,2004
8961,The Incredibles,Action,2004
8964,Callas Forever,Drama,2002
8965,The Polar Express,Adventure,2004
8966,Kinsey,Drama,2004
8967,Seed of Chucky,Comedy,2004
8968,After the Sunset,Action,2004
8969,Bridget Jones: The Edge of Reason,Comedy,2004
8970,Finding Neverland,Drama,2004
8972,National Treasure,Action,2004
8973,Bad Education,Drama,2004
8974,The SpongeBob SquarePants Movie,Adventure,2004
8977,Alexander,Action,2004
8978,Christmas with the Kranks,Children,2004
8979,Guerrilla: The Taking of Patty Hearst,Documentary,2004
8981,Closer,Drama,2004
8982,I Am David,Drama,2003
8983,House of Flying Daggers,Action,2004
8984,Ocean's Twelve,Action,2004
8985,Blade: Trinity,Action,2004
8987,Bush's Brain,Documentary,2004
8989,Damn Yankees!,Comedy,1958
8998,That's Entertainment,Documentary,1974
9004,D.A.R.Y.L.,Adventure,1985
9005,Fire in the Sky,Drama,1993
9008,The Invisible Man Returns,Horror,1940
9010,Love Me If You Dare,Drama,2003
9018,Control Room,Documentary,2004
25746,The Hunchback of Notre Dame,Drama,1923
25750,Sherlock Jr.,Comedy,1924
25752,The Freshman,Comedy,1925
25753,Greed,Drama,1924
25757,The Jazz Singer,Drama,1927
25769,Jr. Steamboat Bill,Comedy,1928
25771,An Andalusian Dog,Fantasy,1929
25773,Little Caesar,Crime,1931
25782,Boudu Saved From Drowning,Comedy,1932
25788,Scarface,Crime,1932
25795,Dinner at Eight,Comedy,1933
25797,Gold Diggers of 1933,Musical,1933
25805,L' Atalante,Comedy,1934
25825,Fury,Drama,1936
25826,Libeled Lady,Comedy,1936
25827,Mr. Deeds Goes to Town,Comedy,1936
25833,Camille,Drama,1936
25834,Captains Courageous,Adventure,1937
25841,Stage Door,Drama,1937
25850,Holiday,Comedy,1938
25855,The Roaring Twenties,Crime,1939
25856,Wuthering Heights,Drama,1939
25865,The Letter,Drama,1940
25870,Here Comes Mr. Jordan,Comedy,1941
25886,Random Harvest,Drama,1942
25887,Tales of Manhattan,Comedy,1942
25898,Day of Wrath,Drama,1943
25905,The Miracle of Morgan's Creek,Comedy,1944
25906,Mr. Skeffington,Drama,1944
25923,Great Expectations,Drama,1946
25927,The Stranger,Drama,1946
25937,Easter Parade,Musical,1948
25940,The Lady from Shanghai,Drama,1947
25946,The Three Musketeers,Action,1948
25947,Unfaithfully Yours,Comedy,1948
25952,A Letter to Three Wives,Comedy,1949
25959,Annie Get Your Gun,Comedy,1950
25962,King Solomon's Mines,Action,1950
25963,The Young and the Damned,Crime,1950
25996,A Star Is Born,Drama,1954
25999,The Wild One,Drama,1953
26002,Confidential Report,Crime,1955
26003,Night and Fog,Crime,1955
26038,Teacher's Pet,Comedy,1958
26048,The Human Condition II,Drama,1959
26052,Pickpocket,Crime,1959
26059,When a Woman Ascends the Stairs,Drama,1960
26073,The Human Condition III,Drama,1961
26078,Advise and Consent,Drama,1962
26082,Harakiri,Drama,1962
26084,The Music Man,Children,1962
26085,Mutiny on the Bounty,Adventure,1962
26095,The Carabineers,Comedy,1963
26116,Sweet Charlotte Hush... Hush,Horror,1964
26122,Onibaba,Drama,1964
26124,Robinson Crusoe on Mars,Sci-Fi,1964
26131,The Battle of Algiers,Drama,1966
26133,A Charlie Brown Christmas,Animation,1965
26142,Major Dundee,Adventure,1965
26147,A Thousand Clowns,Comedy,1965
26150,Andrei Rublev,Drama,1969
26151,Au Hasard Balthazar,Crime,1966
26152,Batman,Action,1966
26158,Closely Watched Trains,Comedy,1966
26159,Tokyo Drifter,Action,1966
26169,Branded to Kill,Action,1967
26171,Play Time,Comedy,1967
26172,Point Blank,Action,1967
26176,Titicut Follies,Documentary,1967
26183,Asterix and Cleopatra,Action,1968
26184,The Diamond Arm,Action,1968
26195,Sympathy for the Devil,Documentary,1968
26198,Mine and Ours Yours,Children,1968
26225,Claire's Knee,Comedy,1970
26231,Performance,Crime,1970
26236,The White Sun of the Desert,Action,1970
26237,Zabriskie Point,Drama,1970
26242,Duel,Action,1971
26249,They Call Me Trinity,Comedy,1971
26258,El Topo,Fantasy,1970
26265,Dr. Phibes Rises Again,Adventure,1972
26283,Charley Varrick,Crime,1973
26285,Dark Star,Comedy,1974
26303,Sisters,Horror,1973
26308,Turkish Delight,Drama,1973
26313,California Split,Comedy,1974
26317,Emmanuelle,Drama,1974
26322,Gone in 60 Seconds,Action,1974
26326,The Holy Mountain,Drama,1973
26340,The Twelve Tasks of Asterix,Action,1976
26344,French Connection II,Action,1975
26347,or Enjoy Your Bath! Irony of Fate,Comedy,1975
26350,The Passenger,Drama,1975
26357,Trilogy of Terror,Horror,1975
26359,1900,Drama,1976
26365,Futureworld,Sci-Fi,1976
26366,Harlan County U.S.A.,Documentary,1976
26375,Silver Streak,Action,1976
26386,High Anxiety,Comedy,1977
26391,New York New York,Drama,1977
26394,The Turning Point,Drama,1977
26399,Five Deadly Venoms,Action,1978
26401,Last Hurrah for Chivalry,Action,1979
26409,The Clonus Horror,Horror,1979
26413,Snake in the Eagle's Shadow,Action,1978
26422,Hair,Comedy,1979
26429,Love at First Bite,Comedy,1979
26444,The Hitch Hikers Guide to the Galaxy,Adventure,1981
26453,Smiley's People,Drama,1982
26464,Blue Thunder,Action,1983
26467,The Day After,Drama,1983
26471,Eddie Murphy Delirious,Comedy,1983
26472,El Norte,Adventure,1984
26492,Twilight Zone: The Movie,Fantasy,1983
26498,Boy Meets Girl,Drama,1984
26504,Cloak & Dagger,Action,1984
26510,The Ewok Adventure,Adventure,1984
26523,Deadly Night Silent Night,Horror,1984
26524,The Times of Harvey Milk,Documentary,1984
26527,What Have I Done to Deserve This?,Comedy,1984
26528,Anne of Green Gables,Children,1985
26539,Death of a Salesman,Drama,1985
26542,Ewoks: The Battle for Endor,Adventure,1985
26547,Police Story,Action,1985
26554,The Quiet Earth,Drama,1985
26555,Spies Like Us,Comedy,1985
26562,White Nights,Drama,1985
26564,'Round Midnight,Drama,1986
26567,Club Paradise,Comedy,1986
26578,The Sacrifice,Drama,1986
26585,A Better Tomorrow,Crime,1986
26587,The Decalogue,Crime,1989
26590,G.I. Joe: The Movie,Action,1987
26593,Hell Comes to Frogtown,Action,1988
26599,Law of Desire,Comedy,1987
26603,Prince of Darkness,Fantasy,1987
26606,A Chinese Ghost Story,Action,1987
26612,A Better Tomorrow II,Crime,1987
26614,The Bourne Identity,Action,1988
26622,Dominick and Eugene,Drama,1988
26629,Killer Klowns from Outer Space,Comedy,1988
26630,Moonwalker,Musical,1988
26631,Alice,Animation,1988
26645,Life Is a Long Quiet River,Comedy,1988
26649,Lonesome Dove,Adventure,1989
26662,Kiki's Delivery Service,Adventure,1989
26676,Almost an Angel,Comedy,1990
26680,Cry-Baby,Comedy,1990
26681,Bullet in the Head,Action,1990
26686,Ghost Dad,Comedy,1990
26693,It,Drama,1990
26694,Ju Dou,Drama,1990
26695,The Krays,Drama,1990
26696,Lionheart,Action,1990
26700,Nuns on the Run,Comedy,1990
26701,Patlabor: The Movie,Action,1989
26704,State of Grace,Crime,1990
26712,35 Up,Documentary,1991
26713,Days of Being Wild,Drama,1990
26717,Begotten,Drama,1990
26726,Dutch,Comedy,1991
26729,Hearts of Darkness: A Filmmakers Apocalypse,Documentary,1991
26732,Johnny Stecchino,Comedy,1991
26736,Riki-Oh: The Story of Ricky,Action,1991
26741,Mannequin 2: On the Move,Comedy,1991
26743,Only Yesterday,Animation,1991
26745,Other People's Money,Comedy,1991
26750,Quigley Down Under,Adventure,1990
26761,Prime Suspect 2,Crime,1992
26764,Captain America,Action,1990
26765,City Hunter,Action,1993
26776,Porco Rosso,Adventure,1992
26777,Stolen Children,Drama,1992
26778,Ladybugs,Comedy,1992
26782,The Mambo Kings,Drama,1992
26791,Shining Through,Drama,1992
26792,Sidekicks,Action,1992
26796,A Heart in Winter,Drama,1992
26797,Visions of Light: The Art of Cinematography,Documentary,1992
26810,Bad Boy Bubby,Drama,1993
26812,Barbarians at the Gate,Drama,1993
26819,Fortress,Action,1992
26828,Mr. Nanny,Action,1993
26838,The Snapper,Comedy,1993
26840,Sonatine,Action,1993
26849,The Stand,Adventure,1994
26854,The Darkman II: Return of Durant,Action,1995
26861,Freaked,Comedy,1993
26865,Fist of Legend,Action,1994
26870,Major League II,Comedy,1994
26871,My Father the Hero,Comedy,1994
26875,A Pure Formality,Crime,1994
26887,The Langoliers,Drama,1995
26900,The Last Wedding,Comedy,1995
26901,Last of the Dogmen,Adventure,1995
26903,Whisper of the Heart,Animation,1995
26913,Street Fighter II: The Animated Movie,Action,1994
26928,A Summer's Tale,Comedy,1996
26940,The Late Shift,Comedy,1996
26947,Pusher,Crime,1996
26958,Emma,Romance,1996
26965,The Boxer,Drama,1997
26974,Gummo,Drama,1997
26985,Nirvana,Action,1997
26999,The Lion King II: Simba's Pride,Adventure,1998
27002,From the Earth to the Moon,Action,1998
27003,Beowulf,Action,1999
27006,RKO 281,Drama,1999
27008,From Dusk Till Dawn 2: Texas Blood Money,Comedy,1999
27020,Gia,Drama,1998
27022,Thursday,Action,1998
27032,Who Am I?,Action,1998
27036,Merlin,Action,1998
27074,Brave New World,Sci-Fi,1998
27075,Addams Family Reunion,Children,1998
27105,Purgatory,Fantasy,1999
27124,Bleeder,Drama,1999
27134,Dark Portals: The Chronicles of Vidocq,Action,2001
27140,Candyman 3: Day of the Dead,Horror,1999
27155,The Batman/Superman Movie,Action,1998
27156,Neon Genesis Evangelion: The End of Evangelion,Action,1997
27176,Style Wars,Documentary,1983
27178,In July,Comedy,2000
27186,Kirikou and the Sorceress,Adventure,1998
27193,Taxi 2,Action,2000
27246,If These Walls Could Talk 2,Drama,2000
27251,The 10th Kingdom,Adventure,2000
27255,The Wind Will Carry Us,Drama,1999
27266,2046,Drama,2004
27306,Bartleby,Comedy,2001
27311,Batman Beyond: Return of the Joker,Action,2000
27317,Audition,Drama,1999
27320,The Nine Lives of Tomas Katz,Comedy,2000
27328,Monday,Action,2000
27329,Paradise Lost 2: Revelations,Documentary,2000
27368,Asterix & Obelix: Mission Cleopatra,Adventure,2002
27369,Daria: Is It Fall Yet?,Animation,2000
27370,Late Night Shopping,Comedy,2001
27373,61*,Drama,2001
27397,Joint Security Area,Crime,2000
27408,Ripley's Game,Drama,2002
27416,Jalla! Jalla!,Comedy,2000
27420,Teknolust,Comedy,2002
27426,The Accidental Spy,Action,2001
27434,Darkness,Horror,2002
27441,Blood: The Last Vampire,Action,2000
27450,Blueberry,Adventure,2004
27473,American Psycho II: All American Girl,Comedy,2002
27478,Ali G Indahouse,Comedy,2002
27480,Dead or Alive 2: Tôbôsha,Action,2000
27482,Cube 2: Hypercube,Horror,2002
27491,Pulse,Horror,2001
27513,Dog Days,Drama,2001
27523,My Sassy Girl,Comedy,2001
27537,Nothing,Comedy,2003
27539,Undertaking Betty,Comedy,2002
27549,Dead or Alive: Final,Comedy,2002
27555,Fubar,Comedy,2002
27563,The Happiness of the Katakuris,Comedy,2001
27584,Dead End,Comedy,2003
27592,Sympathy for Mr. Vengeance,Crime,2002
27595,Jesus Christ Vampire Hunter,Action,2001
27604,Suicide Club,Horror,2001
27611,Battlestar Galactica,Drama,2003
27618,A Sound of Thunder,Action,2005
27619,The Lion King 1½,Adventure,2004
27627,Oasis,Drama,2002
27644,Remember Me,Comedy,2003
27660,The Animatrix,Action,2003
27664,The Brown Bunny,Drama,2003
27667,Ju-on: The Curse,Horror,2000
27674,11:14,Comedy,2003
27683,Tremors 4: The Legend Begins,Action,2004
27685,Bring It On Again,Comedy,2004
27689,Crimson Rivers 2: Angels of the Apocalypse,Action,2004
27692,And Starring Pancho Villa as Himself,Action,2003
27695,Nicotina,Action,2003
27704,Battle Royale 2: Requiem,Action,2003
27705,In Hell,Action,2003
27706,Lemony Snicket's A Series of Unfortunate Events,Adventure,2004
27708,Helen of Troy,Action,2003
27716,The Green Butchers,Comedy,2003
27721,A Very Long Engagement,Drama,2004
27722,Last Life in the Universe,Drama,2003
27728,Ghost in the Shell 2: Innocence,Action,2004
27731,The Cat Returns,Adventure,2002
27741,The Twilight Samurai,Drama,2002
27744,Facing Windows,Drama,2003
27746,Ginger Snaps: Unleashed,Horror,2004
27751,'Salem's Lot,Drama,2004
27762,Comic Book: The Movie,Comedy,2004
27768,Intimate Strangers,Drama,2004
27769,Down to the Bone,Drama,2004
27772,Ju-on: The Grudge,Horror,2002
27773,Old Boy,Mystery,2003
27776,Red Lights,Drama,2004
27778,Ginger Snaps Back: The Beginning,Fantasy,2004
27784,One Missed Call,Horror,2003
27788,The Jacket,Drama,2005
27790,Millions,Children,2004
27793,Starship Troopers 2: Hero of the Federation,Action,2004
27801,Ong-Bak: The Thai Warrior,Action,2003
27802,Infernal Affairs 2,Action,2003
27803,The Sea Inside,Drama,2004
27808,Spanglish,Comedy,2004
27815,The Chorus,Drama,2004
27816,Saints and Soldiers,Action,2003
27820,The Story of the Weeping Camel,Documentary,2003
27821,The Interpreter,Drama,2005
27822,Open Water,Drama,2003
27826,Touch of Pink,Comedy,2004
27829,Slasher,Documentary,2004
27830,Stroke of Genius Bobby Jones,Drama,2004
27831,Layer Cake,Crime,2004
27834,The Return,Drama,2003
27837,Flight of the Phoenix,Action,2004
27838,Mean Creek,Drama,2004
27839,The Ring Two,Drama,2005
27846,The Corporation,Documentary,2003
27850,The Yes Men,Documentary,2003
27865,Azumi,Action,2003
27866,In My Father's Den,Drama,2004
27869,Tae Guk Gi: The Brotherhood of War,Action,2004
27873,Metallica: Some Kind of Monster,Documentary,2004
27878,Born into Brothels,Documentary,2004
27879,DiG!,Documentary,2004
27882,Riding Giants,Documentary,2004
27899,What the #$*! Do We Know!?,Comedy,2004
27904,A Scanner Darkly,Animation,2006
27905,Casshern,Action,2004
27912,Outfoxed: Rupert Murdoch's War on Journalism,Documentary,2004
30707,Million Dollar Baby,Drama,2004
30745,Gozu,Comedy,2003
30749,Hotel Rwanda,Drama,2004
30793,Charlie and the Chocolate Factory,Adventure,2005
30803,3-Iron,Drama,2004
30810,The Life Aquatic with Steve Zissou,Adventure,2004
30812,The Aviator,Drama,2004
30816,The Phantom of the Opera,Drama,2004
30818,Beyond the Sea,Drama,2004
30820,The Woodsman,Drama,2004
30822,In Good Company,Comedy,2004
30825,Meet the Fockers,Comedy,2004
30846,The Assassination of Richard Nixon,Crime,2004
30848,A Love Song for Bobby Long,Drama,2004
30850,The Merchant of Venice,Drama,2004
30883,Fat Albert,Comedy,2004
30890,The Keys to the House,Drama,2004
30892,In the Realms of the Unreal,Animation,2004
30894,White Noise,Drama,2005
30898,The Upside of Anger,Comedy,2005
30994,Little Miss Marker,Comedy,1980
31000,Sweet Liberty,Comedy,1986
31030,I Remember Mama,Children,1948
31038,Smooth Talk,Drama,1985
31049,Out Cold,Comedy,1989
31083,Man Trouble,Comedy,1992
31086,Battles Without Honor & Humanity,Crime,1973
31101,Stander,Action,2003
31114,Imaginary Heroes,Comedy,2004
31116,Sergeant York,Drama,1941
31123,Ruby & Quentin,Comedy,2003
31150,Wizards,Animation,1977
31162,The Life and Death of Peter Sellers,Comedy,2004
31184,Appleseed,Action,2004
31193,The Many Adventures of Winnie the Pooh,Animation,1977
31221,Elektra,Action,2005
31223,Racing Stripes,Children,2005
31225,Coach Carter,Drama,2005
31260,Boys Town,Drama,1938
31297,Gold Diggers of 1935,Comedy,1935
31309,Rocco and His Brothers,Crime,1960
31364,Memories of Murder,Crime,2003
31367,The Chase,Action,1994
31410,Downfall,Drama,2004
31420,Assault on Precinct 13,Action,2005
31422,Are We There Yet?,Children,2005
31424,Alone in the Dark,Action,2005
31427,Hide and Seek,Horror,2005
31431,Boogeyman,Drama,2005
31433,The Wedding Date,Comedy,2005
31435,Rory O'Shea Was Here,Drama,2004
31437,Nobody Knows,Drama,2004
31445,Employee of the Month,Comedy,2004
31522,The Marriage of Maria Braun,Drama,1979
31545,Le Trou,Crime,1960
31553,Double Dragon,Action,1994
31590,Hands Off the Loot,Crime,1954
31610,Purple Butterfly,Drama,2003
31617,El Cid,Action,1961
31658,Howl's Moving Castle,Adventure,2004
31660,Steamboy,Action,2004
31664,Gorgeous,Action,1999
31685,Hitch,Comedy,2005
31692,Uncle Nino,Comedy,2003
31694,Bride & Prejudice,Comedy,2004
31696,Constantine,Action,2005
31698,Son of the Mask,Adventure,2005
31700,Because of Winn-Dixie,Children,2005
31702,Turtles Can Fly,Drama,2004
31737,Bunny Lake Is Missing,Mystery,1965
31804,Night Watch,Action,2004
31851,Sons of the Desert,Comedy,1933
31867,Man of the House,Action,2005
31878,Kung Fu Hustle,Action,2004
31903,Zelary,Drama,2003
31909,Dr. Giggles,Comedy,1992
31921,The Seven-Per-Cent Solution,Adventure,1976
31923,The Three Musketeers,Action,1973
31925,Royal Flash,Adventure,1975
31952,Control,Comedy,2003
31973,Germany Year Zero,Drama,1948
32009,Tyler Perry's Diary of a Mad Black Woman,Comedy,2005
32011,Cursed,Horror,2005
32017,The Pacifier,Action,2005
32019,Be Cool,Comedy,2005
32022,Gunner Palace,Documentary,2004
32029,Hostage,Action,2005
32031,Robots,Adventure,2005
32058,Class Action,Drama,1991
32060,The Cat and the Canary,Horror,1927
32116,God! You Devil Oh,Comedy,1984
32139,The Agony and the Ecstasy,Drama,1965
32160,Twentieth Century,Comedy,1934
32179,Elevator to the Gallows,Crime,1958
32213,Cube Zero,Horror,2004
32234,Julia,Drama,1977
32243,Stealing Rembrandt,Action,2003
32289,Ice Princess,Children,2005
32291,Melinda and Melinda,Comedy,2004
32294,Milk and Honey,Drama,2003
32296,Miss Congeniality 2: Armed and Fabulous,Adventure,2005
32298,Guess Who,Comedy,2005
32300,D.E.B.S.,Action,2004
32302,A League of Ordinary Gentlemen,Documentary,2004
32314,Incident at Loch Ness,Adventure,2004
32371,Call Northside 777,Crime,1948
32387,The Sword of Doom,Action,1966
32392,800 Bullets,Comedy,2002
32440,If Looks Could Kill,Action,1991
32442,Greedy,Comedy,1994
32456,Pom Poko,Animation,1994
32460,Knockin' on Heaven's Door,Action,1997
32469,We're No Angels,Comedy,1955
32511,A Touch of Zen,Action,1971
32515,Walker,Adventure,1987
32554,Memories,Animation,1995
32582,The Wild Parrots of Telegraph Hill,Documentary,2003
32584,The Ballad of Jack and Rose,Drama,2005
32587,Sin City,Action,2005
32589,Beauty Shop,Comedy,2005
32596,Sahara,Action,2005
32598,Fever Pitch,Comedy,2005
32600,Eros,Drama,2004
32620,Not on the Lips,Comedy,2003
32632,Electra Glide in Blue,Action,1973
32649,A Special Day,Drama,1977
32657,The Man Who Planted Trees,Animation,1987
32659,Tanguy,Comedy,2001
32666,National Lampoon's Lady Killers,Comedy,2003
32728,The Little Girl Who Lives Down the Lane,Drama,1976
32743,Ringu 0: Bâsudei,Drama,2000
32770,Brothers,Drama,2004
32799,Maidens in Uniform,Drama,1931
32862,With Six You Get Eggroll,Comedy,1968
32875,Holiday,Comedy,1949
32892,Ivan's Childhood,Drama,1962
32898,A Trip to the Moon,Action,1902
32906,The Ascent,Drama,1977
32914,Carrie,Drama,2002
32917,Boccaccio '70,Comedy,1962
